node_id,name,type,pagerank
44009,脉搏细速,Symptom,2.5940473063767008e-05
16149,香蕉豆沙酸奶汁,Food,2.5937718052698693e-05
39794,胸廓畸形,Symptom,2.5924215740075667e-05
15458,芝麻仁粥,Food,2.590959039995103e-05
41333,虹膜异色,Symptom,2.5908967913592022e-05
16313,冬菇鱼肉羹,Food,2.5902067749653598e-05
16606,花生牛奶炖银耳,Food,2.5901013136956544e-05
40282,轩存旺,Symptom,2.5895357410204455e-05
39366,循环衰竭,Symptom,2.5884353423234416e-05
18628,球形红细胞,Check,2.5860672132607573e-05
17456,苦瓜豆腐汤,Food,2.5852384779612e-05
15264,豆腐蛋饺,Food,2.5805399310659087e-05
16163,胡萝卜香菜粥,Food,2.580531149852305e-05
10862,左乙拉西坦口服溶液,Drug,2.5786285893014205e-05
38594,血脂异常,Symptom,2.578234252056856e-05
42685,色素性皮损,Symptom,2.5770580055694035e-05
13684,海米白菜汤,Food,2.5767983085696635e-05
39633,脊髓病变,Symptom,2.5745327929594376e-05
38260,脑缺血,Symptom,2.5737302525547e-05
39399,黏液便,Symptom,2.57335619730362e-05
17828,血清铁蛋白,Check,2.573127273092498e-05
40604,炎性细胞浸润,Symptom,2.5725583615601828e-05
42620,遗尿,Symptom,2.568215903713471e-05
15234,核桃芝麻百合粥,Food,2.5667061838045155e-05
996,结节病,Disease,2.5666851387074608e-05
39239,绝经,Symptom,2.5646861677123505e-05
43565,腰背痛,Symptom,2.5639680242789854e-05
18490,乳突,Check,2.5637672882748475e-05
15283,芹菜红枣汤,Food,2.562478153197343e-05
14152,芝麻黑豆粥,Food,2.5623006791369542e-05
17169,香菇油菜,Food,2.5616152163741913e-05
10598,甘草酸二铵注射液,Drug,2.560093072235872e-05
19900,血清乳酸脱氢酶,Check,2.559808450687935e-05
658,肾积水,Disease,2.5592388358628633e-05
2136,男性不育症,Disease,2.5587199773994145e-05
17026,鸡蛋芹菜炒饭,Food,2.5581779478835046e-05
18770,基础代谢,Check,2.5566593407233032e-05
12543,头孢羟氨苄片,Drug,2.5560519050977647e-05
43575,深感觉障碍,Symptom,2.5558800361300894e-05
12530,静注人免疫球蛋白(pH4),Drug,2.553901757009461e-05
3274,焦虑症,Disease,2.5503198837402513e-05
16309,首乌鸡蛋汤,Food,2.5493859667572603e-05
14782,炖大白菜,Food,2.5469632678263816e-05
14461,芝麻拌白菜丁,Food,2.543813941642218e-05
16906,冬菇木耳瘦肉汤,Food,2.5436933192281033e-05
17073,章鱼,Food,2.543332320094912e-05
39632,颤抖,Symptom,2.5415737131134337e-05
14535,豌豆瘦肉粥,Food,2.5390465888650256e-05
41943,骨硬化,Symptom,2.5387321730168307e-05
15475,清盐菜花,Food,2.5381422718692715e-05
2543,心内膜炎,Disease,2.5371364986241417e-05
18888,乙状结肠镜检查,Check,2.536672608992051e-05
4092,脑栓塞,Disease,2.5357441351442167e-05
20000,肺和胸膜叩诊,Check,2.5346113531172515e-05
19541,正电子发射计算机断层扫描(PET),Check,2.5339500619477892e-05
42953,间歇性跛行,Symptom,2.5337837509830274e-05
42104,木僵,Symptom,2.5336812339212047e-05
19251,磁共振平扫,Check,2.530435030238832e-05
20231,肿瘤相关抗原,Check,2.5299513341697654e-05
1889,视网膜病变,Disease,2.5260417652588785e-05
20878,性病科,Department,2.525424114680632e-05
13658,鸡肉炒藕丝,Food,2.5252587741811113e-05
43254,肺栓塞,Symptom,2.524515718103664e-05
16021,冬菇油菜心,Food,2.5244383886714427e-05
13971,百合莲子绿豆粥,Food,2.523234801274816e-05
14180,茄子粥,Food,2.5230622081266925e-05
11052,肠内营养乳剂(TP),Drug,2.5219411050317658e-05
38848,排尿时外阴灼热...,Symptom,2.5200441812304416e-05
13183,百合花鸡蛋羹,Food,2.5183659488142996e-05
17752,一般摄片检查,Check,2.5171748967456783e-05
19918,肠鸣音,Check,2.5163169710206557e-05
42190,肛门瘙痒,Symptom,2.5137316123654343e-05
14438,肉片烧菜花,Food,2.513435205755738e-05
13456,花样果肉薏米粥,Food,2.5111050084046713e-05
1242,隐睾,Disease,2.5098411717126415e-05
41488,晨僵,Symptom,2.5096373789578074e-05
19200,普通透视检查(透视),Check,2.5096301568998155e-05
18591,乳房触诊,Check,2.50889568581899e-05
20084,乳腺超声检查,Check,2.508215098819246e-05
15852,土豆胡萝卜汤,Food,2.5063448090539927e-05
38399,眼球移位,Symptom,2.5046602493513444e-05
13837,鸡肉蒸饺,Food,2.5046441407825412e-05
14806,黄瓜木耳汤,Food,2.504593375995308e-05
5612,眩晕,Disease,2.499732710949598e-05
15862,赤小豆鲤鱼粥,Food,2.499642619731091e-05
18275,结膜的检查,Check,2.4994656254621817e-05
3009,颅内出血,Disease,2.4990014957027488e-05
16920,羊腩萝卜丝粥,Food,2.4961863685500953e-05
20419,血管彩超,Check,2.4945237934051736e-05
40623,体重增加,Symptom,2.4941807207954542e-05
16901,薏苡仁绿豆粥,Food,2.4932964422863623e-05
944,失血性休克,Disease,2.4931295300021143e-05
40432,睑外翻,Symptom,2.4922053522199408e-05
41503,色素异常,Symptom,2.4914658642126894e-05
40078,胆道梗阻,Symptom,2.4907386141230164e-05
16304,山药芡实瘦肉粥,Food,2.4901675259655677e-05
4814,黄斑囊样水肿,Disease,2.4900311873040267e-05
13010,清牛肉汤,Food,2.488879014875106e-05
12670,乌龟,Food,2.4888200259715413e-05
16161,西兰花炒牛肉,Food,2.4886535982367842e-05
42769,蜂窝组织炎,Symptom,2.4886053997084736e-05
43839,眼距宽阔,Symptom,2.488450333776868e-05
14570,百合雪梨莲藕汤,Food,2.4883343022395853e-05
15619,土豆丝拌白菜,Food,2.486229179254583e-05
20876,营养科,Department,2.4861271092855512e-05
4995,多重肺部感染,Disease,2.4850578787231536e-05
12674,黑豆莲藕鸡汤,Food,2.484052463770976e-05
44001,低钾血症,Symptom,2.482573128314185e-05
17074,西瓜羹,Food,2.4820879592617922e-05
14480,香菇扒白菜,Food,2.4816414523935858e-05
20167,血凝抑制试验,Check,2.4812927942847388e-05
607,低钾血症,Disease,2.478674995316854e-05
38550,髋关节脱位,Symptom,2.4776032737392134e-05
42195,稀便,Symptom,2.4769036684257804e-05
16118,鸡肉蛋花汤,Food,2.4767527364991125e-05
43093,感染性发热,Symptom,2.473762696142903e-05
18398,腹部包块,Check,2.4729604176596143e-05
2506,脑梗死,Disease,2.472083461135174e-05
39253,闫鹏辉,Symptom,2.4707694223119104e-05
20680,维生素,Check,2.4706611047676068e-05
13808,香蕉百合银耳羹,Food,2.4705425034028502e-05
17501,菊花核桃粥,Food,2.470243118030946e-05
20400,阴囊检查,Check,2.4699215535078658e-05
13595,口蘑香菇粥,Food,2.46888798104127e-05
43472,食欲缺乏,Symptom,2.4687410210625836e-05
39174,低血糖症,Symptom,2.466650852141328e-05
14796,菠菜水饺,Food,2.46662499759766e-05
43929,神志模糊,Symptom,2.465999133080319e-05
10211,甲磺酸左氧氟沙星片,Drug,2.4659038532167517e-05
14830,冬瓜汤,Food,2.4650553221714657e-05
41720,淀粉样变性,Symptom,2.464625536816832e-05
14404,芹菜炒肉片,Food,2.4632263327385505e-05
43422,眼肌麻痹,Symptom,2.4628912096781493e-05
98,吸入性肺炎,Disease,2.4626264729140337e-05
14558,母鸡,Food,2.4625106136255077e-05
13408,炒绿豆芽,Food,2.460182464287046e-05
9113,肠内营养混悬液(TPF),Drug,2.4595301392816297e-05
13008,菠菜豆腐蛋花汤,Food,2.458855265441037e-05
13011,红豆花生红枣粥,Food,2.458761483119025e-05
12689,蚝豉,Food,2.4583478557032308e-05
15295,小米面发糕,Food,2.4576659188285842e-05
14165,青胡萝卜排骨汤,Food,2.4555432814801968e-05
918,菌血症,Disease,2.4554120856032077e-05
40352,舌苔黄,Symptom,2.4554043970143623e-05
43360,栗东,Symptom,2.4537179306256328e-05
44045,呼吸不规则,Symptom,2.4533910329797302e-05
13633,山药枸杞粥,Food,2.4524655252780564e-05
12856,鸡肉虾仁炒面,Food,2.452394385921263e-05
38457,慢性肾功能不全,Symptom,2.452353028449013e-05
14154,菠菜,Food,2.451760476551523e-05
42904,短颈,Symptom,2.4513807464215663e-05
19721,口服胆囊造影,Check,2.451177249085832e-05
18478,食管压力测定,Check,2.4511431782885345e-05
15236,瓜粒杂锦汤,Food,2.450097069975848e-05
18893,风湿病化验检查项目,Check,2.449567615573724e-05
3097,截瘫,Disease,2.449073782549748e-05
13163,猪里脊肉,Food,2.448720001549956e-05
19359,胆囊胆道B超检查,Check,2.4486524948019633e-05
12763,圆白菜炒粉丝,Food,2.44857816436239e-05
14255,鲤鱼粥,Food,2.4476434803794644e-05
1883,弱视,Disease,2.4473196374130665e-05
18212,心内电生理检查,Check,2.4464101750990424e-05
20262,葡萄糖耐量试验,Check,2.445810157270624e-05
20494,骨显像,Check,2.4444561666625656e-05
13210,牛奶椰汁,Food,2.4423085930321316e-05
39035,烦渴多饮,Symptom,2.4413246910535534e-05
7458,肝炎,Disease,2.441035121187835e-05
20521,肾上腺素试验,Check,2.4400576441504715e-05
43404,发音障碍,Symptom,2.439849956025624e-05
17331,三文鱼蒸蛋羹,Food,2.4397718136993875e-05
20326,双合诊,Check,2.4375876727542127e-05
13939,五香鸭肉,Food,2.4365780784841805e-05
13469,奶油白菜,Food,2.4358693430756642e-05
13236,枸杞子粥,Food,2.4354826705923943e-05
14685,鸡蛋布丁,Food,2.4343616287560905e-05
41125,耻区肿块,Symptom,2.4326836735540315e-05
40126,粪便脓血,Symptom,2.4318103739071664e-05
14089,红烧菜花,Food,2.4317926885573523e-05
16964,蘑菇鸡丝蛋花汤,Food,2.4308917590766985e-05
41521,眼睛发红,Symptom,2.4303432229656252e-05
20050,五官MRI检查,Check,2.4301869781116834e-05
40202,免疫性溶血,Symptom,2.429884286078683e-05
38422,外阴烧灼刺激感,Symptom,2.4297594200817288e-05
41461,不规则热,Symptom,2.4294548357647164e-05
18072,脑脊液细胞学检查,Check,2.428120762221557e-05
14640,菠菜煎豆腐,Food,2.42728492587137e-05
20784,乳房超声检查,Check,2.426350100147885e-05
42084,认知功能障碍,Symptom,2.4256730969846033e-05
18799,肾脏切片,Check,2.425477253370262e-05
38878,驼背,Symptom,2.4226484709254516e-05
16327,木耳芝麻茶,Food,2.422640017840591e-05
39196,发热伴有腹痛、...,Symptom,2.4223619926933116e-05
19731,狼疮细胞,Check,2.4219105217366473e-05
39333,活动后气促,Symptom,2.4201347517035525e-05
41907,夜盲,Symptom,2.4196184119705383e-05
40242,咖啡斑,Symptom,2.4195170225875125e-05
42026,疖肿,Symptom,2.417324713040355e-05
15815,番茄菠菜汁,Food,2.416874626024914e-05
38700,躁狂,Symptom,2.4163155758084187e-05
18180,纤维肠镜,Check,2.4163050141820247e-05
42440,湿疣,Symptom,2.4135873145674288e-05
38618,热痛,Symptom,2.4121983533690643e-05
43118,被害妄想,Symptom,2.4119552438993016e-05
13581,平菇豆腐汤,Food,2.4118211227134655e-05
15773,凉拌菜花,Food,2.4118070545021534e-05
16526,香蕉蜂蜜奶,Food,2.4113561202048982e-05
44060,牙痛,Symptom,2.4107145014039942e-05
42047,轻瘫,Symptom,2.410525858230069e-05
20357,肾脏叩诊,Check,2.409088385837257e-05
18757,妇科检查,Check,2.4086938077211605e-05
12974,百合薏米绿豆粥,Food,2.408692857687728e-05
18456,角膜显微镜,Check,2.4079573640031578e-05
11716,硫酸特布他林雾化液,Drug,2.4076072779104017e-05
43061,颈部疼痛,Symptom,2.4067246260422934e-05
17586,收缩压,Check,2.4066112453674495e-05
41411,外阴痛,Symptom,2.4055346293359527e-05
18442,维生素K,Check,2.405473739136341e-05
13369,白萝卜梨汁,Food,2.4054309279782764e-05
19076,甘油三酯,Check,2.4046739256339164e-05
14757,胡萝卜牛肉水饺,Food,2.4039643503901493e-05
15907,牛肉青豆粥,Food,2.403653462433996e-05
14143,金银花苦瓜汤,Food,2.4036076505209084e-05
42784,移动性浊音,Symptom,2.403416567057841e-05
43960,癫痫和癫痫样发作,Symptom,2.40186210448426e-05
15335,荷兰豆饺,Food,2.401822185801628e-05
18806,痰液的一般性状检查,Check,2.4003002186047547e-05
41856,女性不孕,Symptom,2.4000471488305637e-05
20855,胸部外部检查,Check,2.3977697836655815e-05
40184,肠狭窄,Symptom,2.397220812656723e-05
13774,金银花粥,Food,2.3971807004673703e-05
15336,板栗烧白菜,Food,2.3936528961000163e-05
39153,喉头水肿,Symptom,2.3918527282832753e-05
15139,小白菜汤,Food,2.391605600333366e-05
19676,耳的一般检查法,Check,2.390975078306635e-05
38582,喉鸣声,Symptom,2.390401224668944e-05
41447,踝阵挛,Symptom,2.3888230023996326e-05
15922,小麦豆角粥,Food,2.3884903245703154e-05
41937,肺纤维化,Symptom,2.3881720029466057e-05
41339,局部压痛,Symptom,2.3881283710560837e-05
17648,脑血流图,Check,2.387316133019397e-05
16636,紫菜粥,Food,2.3870504950693275e-05
40228,进食困难,Symptom,2.3865929589875338e-05
19339,胃肠道显像,Check,2.385890052727882e-05
38363,剥脱性皮炎,Symptom,2.3858200696640446e-05
41007,舌炎,Symptom,2.3849650019078763e-05
38844,胆红素升高,Symptom,2.3846742302446868e-05
13501,胡萝卜山楂汁,Food,2.384308564176632e-05
19999,遗传筛查,Check,2.3831945137856185e-05
16039,鸡肉竹笋汤,Food,2.3827854532371415e-05
16213,鸭梨粥,Food,2.3817950776783773e-05
42203,性交疼痛,Symptom,2.3810048888749806e-05
12983,鸡蛋冰糖炖银耳,Food,2.3795472636415192e-05
39736,排尿疼痛,Symptom,2.3793941833228687e-05
13520,肉片柿子汤,Food,2.3782976393230167e-05
42693,睡眠障碍,Symptom,2.3774958274243905e-05
16030,核桃芡实粥,Food,2.3774347952931838e-05
2573,结膜充血,Disease,2.3773796588867552e-05
38903,鳞状细胞癌,Symptom,2.376940455673649e-05
14879,菜肉馄饨,Food,2.3764382584191397e-05
16199,小米薄麻粥,Food,2.374940238124969e-05
14419,生菜鸡丝,Food,2.3744748676106585e-05
39073,感觉分离,Symptom,2.37429296234798e-05
43499,男性不育,Symptom,2.3730842849579645e-05
40515,脑疝,Symptom,2.3722137919715475e-05
1638,皮肤癌,Disease,2.3720422361889054e-05
43204,语言发育迟缓,Symptom,2.3712368959422587e-05
38715,心悸伴乏力、面色苍白,Symptom,2.369454998923713e-05
13713,炒丝瓜,Food,2.369311891880606e-05
40959,痢疾,Symptom,2.368952186016301e-05
39456,苔黄腻,Symptom,2.3685124242776028e-05
785,晕厥,Disease,2.367740446740967e-05
40720,畏光及流泪,Symptom,2.3667671466444382e-05
16773,大麦薏仁茯苓粥,Food,2.36630774108321e-05
39728,反胃,Symptom,2.3658923511869004e-05
14192,空心菜排骨汤,Food,2.3653342943148602e-05
42873,阴茎异常,Symptom,2.365241646087348e-05
42726,颅压增高,Symptom,2.3651127679739493e-05
40147,肛门疼痛,Symptom,2.3649182395680628e-05
15401,雪梨莲藕汁,Food,2.3646412488913123e-05
38751,烧心,Symptom,2.3635902580756953e-05
10262,吲哚美辛贴片,Drug,2.3630951676810374e-05
39677,四肢麻木,Symptom,2.362907485729056e-05
12810,腰果拌西芹,Food,2.3625293737122487e-05
13357,胡萝卜菠菜汁,Food,2.3622040886693874e-05
17841,阴道细胞学检查,Check,2.362128263714931e-05
197,心包积液,Disease,2.3600238239401268e-05
18309,间接胆红素,Check,2.359220556505807e-05
15594,甘笋菠菜豆腐汤,Food,2.3577906300466937e-05
1555,应激性溃疡,Disease,2.3571703454146935e-05
13137,冬菇菜花,Food,2.356646366444225e-05
18713,鼻部检查,Check,2.356538162161412e-05
18264,阴道活检,Check,2.3553020331532115e-05
11024,重组人干扰素α2a注射液,Drug,2.355180842336159e-05
38458,脓胸,Symptom,2.3549745997963067e-05
19141,血清免疫球蛋白A（IgA）,Check,2.3546266897578587e-05
19759,肾脏MRI检查,Check,2.353046638956821e-05
17369,苹果汁,Food,2.35282166513538e-05
43345,网状青斑,Symptom,2.352624198003516e-05
16310,麦芽糖,Food,2.352034896731388e-05
2217,滑膜炎,Disease,2.3517723973311383e-05
43736,眼睑痉挛,Symptom,2.351670683959982e-05
43050,胆绞痛,Symptom,2.350415032560647e-05
14346,银耳莲子枸杞粥,Food,2.3502490960155363e-05
19538,血氧含量,Check,2.349686346738309e-05
43207,足跟痛,Symptom,2.3496151401316685e-05
12721,哈密瓜香蕉汁,Food,2.3491223694057817e-05
40109,粪样呕吐物,Symptom,2.3483186435675883e-05
20147,前鼻镜检查,Check,2.3477619921900918e-05
19208,心脏血管超声检查,Check,2.3468688696339526e-05
14763,南瓜粥,Food,2.3465293060584548e-05
15069,素油菜心,Food,2.3464846649896442e-05
40655,多汗症,Symptom,2.3462767405267523e-05
13752,番茄炒牛肉,Food,2.3461831716098866e-05
8339,胃溃疡,Disease,2.3455870795821364e-05
18031,眼位检查法,Check,2.344845196445747e-05
38745,肌肉痉挛性疼痛,Symptom,2.344559838359052e-05
39185,光反射消失,Symptom,2.3442563684411353e-05
15710,黑芝麻山药羹,Food,2.342292809840013e-05
13492,油菜苹果牛奶汁,Food,2.3419408714725615e-05
2530,胸膜炎,Disease,2.3415730284179404e-05
19285,乳房穿刺针活检,Check,2.3413481251286706e-05
44057,脂肪泻,Symptom,2.3407789854246632e-05
14507,首乌鸡蛋小米粥,Food,2.340124380203058e-05
40134,长骨肿胀疼痛,Symptom,2.3397148631725725e-05
38769,脱皮,Symptom,2.3394817082842805e-05
3380,创伤性关节炎,Disease,2.3363316522197636e-05
20531,放射性核素肾图,Check,2.3360920475759318e-05
15453,番茄芦笋紫菜汤,Food,2.334850057679622e-05
9177,甘草酸二铵胶囊,Drug,2.3324458509908605e-05
17265,猕猴桃香蕉奶酪汁,Food,2.3323045054363398e-05
16996,木瓜粥,Food,2.3322475612381833e-05
14992,桂圆粥,Food,2.331782106383166e-05
43574,湿啰音,Symptom,2.3314956234779656e-05
42094,组织细胞增生,Symptom,2.3305159730853623e-05
13779,猪肝鸡蛋粥,Food,2.3294864882497516e-05
17323,山药粥,Food,2.3293882907967483e-05
125,动脉瘤,Disease,2.3292297006929894e-05
40933,忧郁,Symptom,2.3291834185633033e-05
42740,夜尿增多,Symptom,2.3289630314367388e-05
39273,斜视性弱视,Symptom,2.3283868577620296e-05
18342,剖腹探查,Check,2.3276300884595524e-05
15784,清炖鲫鱼,Food,2.3265962880825875e-05
38521,两性畸形,Symptom,2.3245853038392617e-05
4258,小儿惊厥,Disease,2.3238689163663836e-05
13810,山药南瓜粥,Food,2.32353071446468e-05
18351,阴茎海绵体造影,Check,2.3229860573697543e-05
38371,捻发音,Symptom,2.322406941252224e-05
43738,外阴溃疡,Symptom,2.3223978562484615e-05
41449,稽留热,Symptom,2.322138384009555e-05
3117,荨麻疹,Disease,2.3219173964955494e-05
12079,鲑鱼降钙素鼻喷剂,Drug,2.320377210698145e-05
806,闭经,Disease,2.3200631628689555e-05
44094,黑斑,Symptom,2.3193500581336934e-05
42496,骨刺形成,Symptom,2.3188109224012788e-05
18036,排粪造影检查,Check,2.3171118438900928e-05
39079,牙龈肿胀,Symptom,2.3169007716347694e-05
16243,鲜香白菜羹,Food,2.3158167494706812e-05
2547,血管炎,Disease,2.3152380015330037e-05
16828,三丝瓜羹,Food,2.314150667235151e-05
38523,子宫出血,Symptom,2.3137430908500633e-05
14074,小米龙眼粥,Food,2.3136783136776145e-05
18871,纤维蛋白降解产物,Check,2.3136179798717896e-05
14396,花生山药粥,Food,2.312820355597955e-05
14657,西米猕猴桃粥,Food,2.3121179706002257e-05
92,哮喘,Disease,2.3116269390069673e-05
40235,呼吸道阻塞,Symptom,2.3115824878873067e-05
39054,胸痛伴胸闷、心悸,Symptom,2.3115801989979843e-05
17229,腊肉（烟肉）,Food,2.3114821611265072e-05
1433,缺血性坏死,Disease,2.3097111410866836e-05
14367,绿豆薏米露,Food,2.3096652856276886e-05
42762,三凹征,Symptom,2.3085614043217152e-05
17924,肾素活性,Check,2.3082980858888238e-05
14590,胡萝卜泥,Food,2.307591957438457e-05
9792,盐酸特比萘芬阴道泡腾片,Drug,2.306760695388871e-05
4931,抽搐与惊厥,Disease,2.3063554089227435e-05
16937,核桃鸡,Food,2.305985177747666e-05
19443,粪便白细胞,Check,2.305374752015302e-05
20666,血糖,Check,2.3047428487416157e-05
39692,尿赤,Symptom,2.3045328612330236e-05
14761,玉竹白菜,Food,2.3037619542523796e-05
40779,智能障碍,Symptom,2.3036775497484552e-05
43619,血红蛋白尿,Symptom,2.3032154394216134e-05
16029,冬笋拌油菜,Food,2.3030835205413095e-05
42930,停止排气,Symptom,2.3030638327307754e-05
14436,卤汁豆腐,Food,2.3029472685946068e-05
40384,对光反应消失,Symptom,2.3029150814607533e-05
38488,嗅觉障碍,Symptom,2.3023092897920608e-05
13553,黑木耳大枣汤,Food,2.3023059307781826e-05
2402,肾功能不全,Disease,2.2994125390982483e-05
13441,炝菜花,Food,2.2989490675866427e-05
20812,睾丸活检,Check,2.2986880926894128e-05
42817,脊柱后突,Symptom,2.298178082459418e-05
20678,虹膜检查法,Check,2.2981541333130366e-05
40795,颈短,Symptom,2.297576894524633e-05
14663,鲫鱼羹,Food,2.2967766233009393e-05
20288,鼻部功能检查,Check,2.2966823174078364e-05
18438,胰高血糖素,Check,2.2960842377280144e-05
13944,蘑菇炒油菜心,Food,2.2957864825655378e-05
14490,海带炖豆腐,Food,2.2955841637188466e-05
20658,输尿管超声检查,Check,2.29506910041249e-05
15886,白菜姜葱汤,Food,2.2949255878890738e-05
16046,黑芝麻粥,Food,2.294429062663841e-05
38500,头痛,Symptom,2.2939059467033082e-05
42732,面色潮红,Symptom,2.2937483596901e-05
1724,月经不调,Disease,2.2936909441136035e-05
39363,HIV感染,Symptom,2.2933693044912595e-05
34,肺癌,Disease,2.2932986928348463e-05
17933,性激素六项检查,Check,2.2926212383993737e-05
15151,紫菜豆腐羹,Food,2.292601005645383e-05
16686,生菜烧肉三明治,Food,2.292570995126269e-05
42789,膀胱刺激征,Symptom,2.2921835581108414e-05
13686,鲜香菇煮豆腐,Food,2.2901788324392845e-05
17771,靶形红细胞,Check,2.290040138997775e-05
17996,束臂试验,Check,2.289356309882082e-05
20886,感染科,Department,2.2886918742822598e-05
43408,黑头粉刺,Symptom,2.2883013144026457e-05
662,肾病综合征,Disease,2.2880653888942312e-05
41150,肘关节不能屈曲,Symptom,2.287910237885266e-05
13769,荔枝山药粥,Food,2.2870121307760806e-05
39743,睾丸疼痛,Symptom,2.286536400373644e-05
16345,人参小米粥,Food,2.2846149098865234e-05
14496,绿豆海带粥,Food,2.284208950066123e-05
20152,前列腺B超检查,Check,2.2840562804440267e-05
40200,菌血症,Symptom,2.283636215675211e-05
39434,要利琴,Symptom,2.282959759104837e-05
15690,香蕉粥,Food,2.2829235443637833e-05
13617,牛奶花椰菜泥,Food,2.282867751284595e-05
13800,枸杞煮鸡蛋,Food,2.282858674990011e-05
43383,肺部啰音,Symptom,2.2820111751341303e-05
4196,粟丘疹,Disease,2.2817226651497075e-05
15440,木瓜鲜奶饮,Food,2.2809813870319623e-05
41537,异常子宫出血,Symptom,2.2805010305473112e-05
14261,蛋黄碎牛肉粥,Food,2.2800530133269994e-05
14392,珍珠笋番茄蘑菇汤,Food,2.2786257528858927e-05
8951,2∶1,Drug,2.277526771397634e-05
19905,皮肤癌检测,Check,2.277297381383846e-05
40938,射精疼,Symptom,2.27712261673089e-05
42191,行为及情绪异常,Symptom,2.2753720861429675e-05
16247,红枣山药粥,Food,2.2751688043693725e-05
14754,鱼肉,Food,2.274161869288885e-05
16131,虾仁,Food,2.2739470242284995e-05
42544,溃疡,Symptom,2.2737816480655132e-05
39324,肌肉压痛,Symptom,2.273691428078992e-05
41818,排便困难,Symptom,2.2735988460682485e-05
40863,停经,Symptom,2.273255472924396e-05
38790,死骨,Symptom,2.2724050315196658e-05
17444,圆肉腐竹红枣白菜汤,Food,2.271574404584553e-05
16365,鸡肝小米粥,Food,2.270807313255999e-05
10481,依帕司他胶囊,Drug,2.26892689612418e-05
2281,精神障碍,Disease,2.2684407716960618e-05
17198,香瓜菜,Food,2.2670573065235244e-05
38619,乳头溢液,Symptom,2.2665673284513452e-05
42601,酮症酸中毒,Symptom,2.2660601969225155e-05
1919,眼球突出,Disease,2.2653563773471112e-05
38999,肛门括约肌松弛,Symptom,2.265279453072067e-05
18260,血氨,Check,2.2652293730532992e-05
38642,心前区隐痛,Symptom,2.2648693810911993e-05
19007,自身免疫抗体检测,Check,2.2639327115209944e-05
41719,小头,Symptom,2.2635994386219365e-05
20859,脊柱检查,Check,2.2628629325647053e-05
20655,体层摄影,Check,2.262834117449543e-05
41345,眼睛痒,Symptom,2.2621534010990012e-05
15381,香干炒芹菜,Food,2.2616624734338285e-05
40257,阴茎短,Symptom,2.2611435198133784e-05
7138,听力障碍,Disease,2.260881377074482e-05
20443,甲状腺、甲状旁腺的超声检查,Check,2.260586117114124e-05
2674,偏瘫,Disease,2.2605117067726428e-05
17536,蛋白C,Check,2.2601927192086037e-05
42072,多指（趾）畸形,Symptom,2.2587556028654288e-05
13202,芹菜,Food,2.2578272164865423e-05
12741,猪肉(肥瘦),Food,2.257085270852416e-05
43443,性早熟,Symptom,2.2558864338365942e-05
12133,丁二磺酸腺苷蛋氨酸肠溶片,Drug,2.2552925672657673e-05
18995,脑神经检查,Check,2.255034432940927e-05
13428,大麦汤,Food,2.252728236484555e-05
7761,皮肤瘙痒症,Disease,2.252605674496499e-05
18914,屈光检查,Check,2.252503324980917e-05
44011,眼球内陷,Symptom,2.2517046282007115e-05
13999,红萝卜无花果花鱼汤,Food,2.2513638580591068e-05
38305,韧带断裂,Symptom,2.2508908351308466e-05
20219,外耳道,Check,2.250472160418126e-05
15427,花菜饺,Food,2.2504298385156725e-05
14447,鱼头炖豆腐,Food,2.2503069028398965e-05
43638,慢性咳嗽,Symptom,2.2492161651682035e-05
11050,阿莫西林克拉维酸钾分散片,Drug,2.2490738293930755e-05
13532,鳝鱼,Food,2.2489133416510015e-05
16392,小白菜,Food,2.2471443046686512e-05
16908,姜枣鲫鱼粥,Food,2.246516377576753e-05
13872,绿豆冬瓜汤,Food,2.2460712781329783e-05
17846,维生素B12,Check,2.245785357668132e-05
39773,血小板增多,Symptom,2.2454797436668065e-05
41309,雀斑,Symptom,2.2445513625162695e-05
16683,绿豆面,Food,2.2444688942578344e-05
15545,麻酱白菜心,Food,2.2444376696577374e-05
39272,心电图异常,Symptom,2.2444280153853923e-05
4367,睾丸炎,Disease,2.24433281902761e-05
20197,肾图检查,Check,2.243882149784537e-05
15627,芝麻蜂蜜粥,Food,2.2431068039588943e-05
17194,桃仁红枣粥,Food,2.2430878129606983e-05
1136,脑脊液漏,Disease,2.242658914365086e-05
20577,尿钾,Check,2.2426377267935498e-05
38254,喉部堵塞感,Symptom,2.24221739552542e-05
44034,三联征,Symptom,2.2410608814128523e-05
18947,泌尿系统CT检查,Check,2.2404408485452404e-05
40916,丹毒,Symptom,2.2403773753005233e-05
14017,豆腐烧油菜,Food,2.2402415251831388e-05
16031,包心菜猪肉粥,Food,2.2401361116688145e-05
4512,恶性肿瘤,Disease,2.2399332426511594e-05
14896,豆芽豆腐汤,Food,2.2397501177147708e-05
12343,银杏叶提取物滴剂,Drug,2.2380564347523167e-05
50,急性呼吸窘迫综合征,Disease,2.237597702886745e-05
12799,番茄橘子汁,Food,2.237515621051329e-05
14070,龙眼莲藕汤,Food,2.237340232882962e-05
40907,兰瑞,Symptom,2.2368853186489374e-05
41640,耳流脓,Symptom,2.2362622724852932e-05
40586,阴蒂肥大,Symptom,2.2348263307011838e-05
38818,鳞状上皮,Symptom,2.2345797331890393e-05
42234,脑脓肿,Symptom,2.234562280991044e-05
14287,香蕉葡萄干牛奶,Food,2.2345295811101238e-05
